606	4254766	8507	\N	\N	\N	19	60	74	63.4736842105263	4.03276057989274	61	60	60	67	70
606	4275113	8532	\N	\N	\N	116	12	50	33.4827586206897	9.25435996764739	32	22	27	40	46
606	4276519	8507	\N	\N	\N	13	14	87	40.6923076923077	28.0160210575563	28	14	15	69	85
606	4278515	8507	\N	\N	\N	11	61	78	65.5454545454545	5.12569285782198	64	61	61	68	69
606	4293740	8507	\N	\N	\N	13	1	76	39	21.8517733834122	46	3	23	53	57
606	4293740	8532	\N	\N	\N	12	0	71	31.5	24.6041386023497	27	1	9	50	58
606	4295880	8532	\N	\N	\N	117	14	50	33.2222222222222	10.1947511098394	34	17	25	41	47
606	4302356	8507	\N	\N	\N	8	46	72	61.25	9.26976652503025	64	46	53	66	72
606	4311671	8532	\N	\N	\N	57	17	45	30.2456140350877	7.01091165295312	30	22	24	35	41
606	4326177	8532	\N	\N	\N	7	22	57	40.7142857142857	13.8168289381016	43	22	22	53	57
606	4330583	8507	\N	\N	\N	7	30	49	39.4285714285714	7.74289228598596	38	30	31	48	49
606	4336464	8507	\N	\N	\N	27	12	86	51.037037037037	20.4101812479825	50	24	34	68	75
606	4336464	8532	\N	\N	\N	7	3	91	50.7142857142857	29.431923063879	53	3	34	80	91
606	37018340	8532	\N	\N	\N	67	16	37	26.955223880597	5.34118598741406	27	21	22	32	34
606	40481948	8532	\N	\N	\N	176	16	51	29.4318181818182	8.41806961861781	29	19	23	35	43
606	40492359	8507	\N	\N	\N	11	0	99	51	31.6227766016838	49	17	17	77	93
606	40493226	8532	\N	\N	\N	6	22	49	35.1666666666667	11.8897715144853	29	22	24	48	49
606	44783196	8507	\N	\N	\N	11	13	83	38.7272727272727	21.7213761492724	33	21	21	51	67
606	44783196	8532	\N	\N	\N	8	9	72	37.625	20.0352368163123	30	9	25	52	72
606	44784284	8507	\N	\N	\N	8	46	72	61.25	9.26976652503025	64	46	53	66	72
606	44805732	8532	\N	\N	\N	31	10	52	37.3870967741936	10.2198415491789	40	22	30	47	48
606	45766298	8507	\N	\N	\N	13	36	72	56.9230769230769	10.2181337048532	55	46	52	64	71
606	45766298	8532	\N	\N	\N	9	42	78	59.3333333333333	11.6081867662439	61	42	51	67	78
703	\N	\N	\N	\N	\N	1120	1	20	8.0437500000000000	3.5006518287448593	8	4	5	10	13
706	920300	8532	\N	\N	\N	37	18	56	39.2972972972973	11.0349567407521	42	22	31	49	53
706	920334	8532	\N	\N	\N	9	18	56	38.7777777777778	12.7943129727408	38	18	32	44	56
706	964261	8532	\N	\N	\N	6	16	53	29.5	15.4757875405422	22	16	19	45	53
706	1115171	8507	\N	\N	\N	111	12	99	43.3063063063063	19.0924986663219	42	19	29	53	66
706	1115171	8532	\N	\N	\N	97	13	90	43.701030927835	17.2416434761727	47	18	33	54	69
706	1127078	8507	\N	\N	\N	49	0	11	3.91836734693878	2.71444235137009	3	1	2	6	8
706	1127078	8532	\N	\N	\N	39	0	11	3.84615384615385	3.15843450177842	3	0	1	6	9
706	1127433	8507	\N	\N	\N	249	0	95	39.8995983935743	23.1887843057802	40	11	19	57	70
706	1127433	8532	\N	\N	\N	240	0	96	40.5791666666667	23.1294787211802	40	8	21	58	73
706	1150771	8507	\N	\N	\N	9	0	22	4.33333333333333	6.92820323027551	1	0	1	5	22
706	1154615	8507	\N	\N	\N	22	2	34	5.18181818181818	7.65715577953294	3	2	2	4	4
706	1154615	8532	\N	\N	\N	33	2	35	5.27272727272727	7.33260154750996	3	2	2	4	4
706	1310034	8507	\N	\N	\N	10	0	99	51.2	33.3259991931558	47	0	17	77	93
706	1332419	8507	\N	\N	\N	32	8	91	49.90625	24.8756382638166	56	13	26	66	81
706	1332419	8532	\N	\N	\N	25	2	86	45.76	27.0266535109325	44	8	29	73	85
706	1351705	8507	\N	\N	\N	19	60	77	65.8947368421053	5.07603012908169	65	60	61	69	76
706	1519937	8532	\N	\N	\N	83	16	49	33.4819277108434	7.95009042099696	32	25	28	40	46
706	1539411	8507	\N	\N	\N	34	8	91	48.7058823529412	24.5573286126932	56	13	28	66	80
