Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
a8531ad5-cedd-3be3-a25e-512535dc5f79,THE HOSPITAL AUTHORITY OF HABERSHAM COUNTY,800 AUSTIN DR,DEMOREST,GA,305354508,34.565193,-83.5453322,7068394092,0.0,99
1528a940-25a1-34ce-a3aa-b93ec20e25d1,PRUITTHEALTH - AUGUSTA,2541 MILLEDGEVILLE ROAD,AUGUSTA,GA,309044954,33.446721,-82.018091,7067382581,0.0,11
a9aa2bb4-a13d-3d0e-a2e0-8efdfca6643f,FAMILY MEDICAL CENTER PC,5615 OLD NATIONAL HWY STE D,COLLEGE PARK,GA,30349,33.60177708170801,-84.47209900636832,7709972900,0.0,77
8e92f4ff-25d1-3c2f-8d4a-9f9b26e3fb55,PHOEBE PUTNEY MEMORIAL HOSPITAL  INC.,320 FOUNDATION LN,ALBANY,GA,317075862,31.577127,-84.2184113,2293127050,0.0,1
006a272a-a106-3eed-8f1b-1e49841ffc8e,SOUTHSIDE FAMILY PRACTICE,5898 JONESBORO RD,MORROW,GA,302601742,33.5546148,-84.3468669,7706295410,0.0,35
9678ee58-e4f0-3338-9b05-54f89819c714,PRIME HEALTHCARE FOUNDATION - SOUTHERN REGIONAL LLC,11 UPPER RIVERDALE RD SW,RIVERDALE,GA,302742615,33.5726113,-84.4132594,7709918000,0.0,112
8f927b73-c361-340e-9942-b1332d7b9d32,THE HOSPITAL AUTHORITY OF HABERSHAM COUNTY,541 441 HISTORIC HWY N,DEMOREST,GA,305354528,34.565193,-83.5453322,7067542161,0.0,270
8b2b3292-1b33-3d57-900b-00d271ae8b40,ABSOLUTE HEALTH FAMILY & URGENT CARE CLINIC,7574 GA 85,RIVERDALE,GA,302743447,33.5545370625,-84.41454033035714,0000000000,0.0,4
767bee69-afd4-3c26-908d-dfeef6cf2f8a,KINDRED AT HOME,2280 EAST VICTORY DRIVE  SUITE B,SAVANNAH,GA,314043957,32.03743000159534,-81.05779467151926,9123553409,0.0,46
05648cbf-8fc0-397e-b88e-ad7686f445d5,SEARS MANOR NURSING HOME,3311 LEE STREET,BRUNSWICK,GA,315204120,31.175641499999998,-81.49585045,9122641857,0.0,18
bbb761cf-0b4d-32f7-bdab-cb45652a3817,NORTH GEORGIA COMMUNITY HOSPICE  LLC,714 S THORNTON AVE,DALTON,GA,307208410,34.76525903808843,-84.97176865752287,7065293525,0.0,1
6973af9f-6d57-3956-9e6c-3662746389a2,SOUTHSIDE MEDICAL CENTER-NORCROSS CLINIC,5127 JIMMY CARTER BOULEVARD  #205,NORCROSS,GA,300931619,33.9263766,-84.2184377,7706130070,0.0,1
27d43155-4fcf-35bf-82d8-6b0fe2f9d1db,URGENT CARE OF BERWICK LLC,5730 OGEECHEE RD STE 192,SAVANNAH,GA,314059521,32.0549348,-81.137436,9122011140,0.0,1
efd7a6d1-6b74-3907-9454-d0bf56d1a044,KENNESTONE HOSPITAL  INC.,677 CHURCH ST NE,WOODSTOCK,GA,301893768,34.1014112,-84.5192192,4706440012,0.0,140
63a26845-5d6c-308a-ab9f-b8a2d476bd48,RIDGEWOOD MANOR HEALTH AND REHABILITATION,1110 BURLEYSON DRIVE,DALTON,GA,307203016,34.7691867,-84.9702475,7062261021,0.0,3
eb9d6e91-b2ee-3c7a-b6e2-42476e82ae99,Hinesville Clinic,500 East Oglethorpe Highway,Hinesville,GA,31313,31.838243,-81.595215,912-408-2900,0.0,72
845e3cb9-7ddb-3c01-bd07-fb9c6f2d97e8,ALBANY AREA PRIMARY HEALTH CARE INC,4529 GILLIONVILLE RD,ALBANY,GA,317219566,31.5856748,-84.2291571,2294056188,0.0,62
a266cf54-77ae-3056-8908-cebd08fa7bfe,SOUTHEAST GEORGIA HEALTH SYSTEM  INC,2415 PARKWOOD DR,ST. SIMONS ISLAND,GA,31522,31.2182863,-81.3612077,9124667000,0.0,234
2e6375e1-c783-3863-8513-c8a7b1495997,PRESBYTERIAN VILLAGE,2000 EAST-WEST CONNECTOR,AUSTELL,GA,301061194,33.8126059,-84.6343783,7708197000,0.0,1
4a6b6806-5557-3839-a977-76350707a797,CHI MEMORIAL HOSPITAL - GEORGIA,100 GROSS CRESCENT CIR,RINGGOLD,GA,307365164,34.91591,-85.1091173,(706) 858-2000,0.0,1044
6839f915-6788-3b74-9d9a-5232166f2723,SAMRAJ MEDICAL CLINIC  P.C.,2000 12TH AVE,COLUMBUS,GA,319011638,32.48169,-84.975719,7066532226,0.0,37
744f6f3e-1385-3848-b160-22fd3ee8598f,PHOEBE PUTNEY MEMORIAL HOSPITAL  INC.,417 W 3RD AVE,ALBANY,GA,317011528,31.59042535,-84.15758867013469,2293124268,0.0,1
983a411a-f627-3142-aaed-86f4ecbbfb0e,BRUNSWICK URGENT CARE  LLC,208 SCRANTON CONNECTOR STE 117,BRUNSWICK,GA,315250560,31.1499528,-81.4914894,9125745958,0.0,23
1ae216da-6118-30ca-94fc-9efb3dde39c4,GENESYS FAMILY PRACTICE  INC.,120 HANDLEY RD,TYRONE,GA,30290,33.48168068181818,-84.58382772727272,7709645810,0.0,60
79dd113c-59a3-3a67-8706-d43633a8e279,PHOEBE PUTNEY MEMORIAL HOSPITAL  INC.,417 W 3RD AVE,ALBANY,GA,317011943,31.59042535,-84.15758867013469,2293124268,0.0,177
0ff20a04-d105-3174-8071-f4130ea1bf1e,GUARDIAN HOME CARE OF NORTHEAST GEORGIA,5089 BRISTOL INDUSTRIAL WAY  STE B,BUFORD,GA,305181780,34.139605505346395,-83.96181585304078,6784509950,0.0,17
b4df1664-4a6a-3cbe-9e9e-87c0897194f3,CHAPLINWOOD NURSING HOME,325 ALLEN MEMORIAL DRIVE SW,MILLEDGEVILLE,GA,310614405,33.0801429,-83.2320991,4784538514,0.0,11
516035a7-6626-3222-9348-82f0e80803c5,ATLANTA MEDICAL CENTER PHYSICIAN GROUP  LLC,3886 REDWINE ROAD,ATLANTA,GA,303315511,33.659963727254926,-84.50852190843243,4045303060,0.0,59
6574aea7-4f76-3424-8c40-979a5ad977ac,HOMETOWN HEALTHCARE OF BYRON  LLC,103 MOSELEY RD,BYRON,GA,310087148,32.65397980701995,-83.76039741667239,4786545327,0.0,42
415f80ca-4824-33ae-8399-631c22b100ce,HAMILTON MEDICAL CENTER,1200 MEMORIAL DR,RINGGOLD,GA,307360600,34.91591,-85.1091173,7062726000,0.0,100
eb4206da-044d-3530-b6b4-51ac311ff152,PRUITTHEALTH - AUSTELL,1700 MULKEY RD,AUSTELL,GA,301061116,33.8126059,-84.6343783,7709415750,0.0,1
13debfa0-7312-3969-851e-00d1b83c5943,RICHMOND HILL FAMILY PRACTICE AND URGENT CARE LLC,10200 FORD AVE STE 101,RICHMOND HILL,GA,313248824,31.945826,-81.309628,9124896446,0.0,6
26792259-e085-39d6-9b89-ad80c35158a2,MED NOW URGENT CARE  LLC,104 N BELAIR RD SUITE 101,GROVETOWN,GA,308134221,33.4504157,-82.1981764,7069223669,0.0,1
0010f8d2-3f48-36fa-850d-eae46aaf0198,PIEDMONT NEWTON HOSPITAL  INC,5126 HOSPITAL DR NE,COVINGTON,GA,300142566,33.601406350000005,-83.84776156238493,7703854426,0.0,33
bbd58f64-3736-3094-b8ed-0679222d0458,REGENCY HOSPITAL COMPANY OF MACON  LLC,535 COLISEUM DRIVE,MACON,GA,312170104,32.847053271677154,-83.61660009228572,4788037300,0.0,46
baf4b66a-5410-3ab4-a5f9-f1b2c7196123,BRYAN COUNTY HLTH & REHAB CTR,127 CARTER ST,RICHMOND HILL,GA,313243753,31.954922544413808,-81.32500514867998,9127566131,0.0,1
c8f179b5-8a33-324b-9298-4c28213990d7,COLUMBUS FAMILY MEDICINE  LLC,2827 WARM SPRINGS RD,COLUMBUS,GA,319045246,32.503750758491975,-84.95102650210478,7063244177,0.0,25
57a79f1a-3e8e-3c71-9fc5-e5b2aa64ec75,KENNESTONE HOSPITAL  INC.,677 CHURCH ST NE,MARIETTA,GA,300601101,33.968694625,-84.550337625,4706440012,0.0,213
afb009b8-b0de-3f62-bd49-6eebf9739d59,PRESTIGEHEALTH PRIMARY AND URGENT CARE LLC,3920 JONESBORO RD STE 3,UNION CITY,GA,302912258,33.560796,-84.516472,6783872710,0.0,3
174f104d-0c6e-3524-81ef-9c1e9425e1a4,PRUITTHEALTH - AUGUSTA HILLS,2122 CUMMING ROAD,AUGUSTA,GA,309044334,33.477614933333335,-82.00918646666666,7067378258,0.0,1
92492c0d-eaab-35bc-8c22-d24ce8564702,MERIWETHER HEALTHCARE LLC,5995 SPRING ST,WARM SPRINGS,GA,318302149,32.889819900000006,-84.68298391877875,7066553331,0.0,21
de01f743-a0d9-34a2-aaa9-b64146b75777,COLLABORATIVE HEALTH CARE & TNG INS,112 WRIGHT DR,MILLEDGEVILLE,GA,310610701,33.115180958075534,-83.25550043693607,4782952626,0.0,167
9ddd0359-d4b3-37ae-b25c-c3798efcfef3,TIFTON OPERATING COMPANY LLC,1451 NEWTON DR,TIFTON,GA,317943752,31.460047000000003,-83.4891595,2293821665,0.0,2
a89ce59c-8a36-348a-b3b3-fc9a3e8db038,MOUNTAIN INTERNAL MEDICINE,835 AUSTIN DR,DEMOREST,GA,305350880,34.565193,-83.5453322,7067548518,0.0,67
7a182c97-02ea-34bf-8bf7-96b0a42e877f,EMORY UNIVERSITY HOSPITAL,1364 CLIFTON ROAD  NE,TUCKER,GA,300848100,33.85162905,-84.22374316732959,4046868500,0.0,21
0e144a7d-f037-3e1a-abbf-28d992bfafa7,ALPHA FAMILY MEDICINE INC,480 N MAIN ST STE 202,ALPHARETTA,GA,300098386,34.088104016998,-84.29523015353196,6786191974,0.0,48
bdc11806-85f0-3711-8848-c8a7e8f9b975,CHARLTON FAMILY CARE  INC,190 AUSTIN RYAN DR,KINGSLAND,GA,315486191,30.810374338974736,-81.62465769105208,9172886765,0.0,16
9c1c779a-ef72-3252-9c2f-1cabfe05e404,HAZLEHURST FAMILY CLINIC LLC,906 BRYAN ST W,DOUGLAS,GA,315332330,33.6995565,-84.7622973,9123839300,0.0,129
eede71da-8f99-3a3f-8b9f-91d90b852051,HOSPITAL AUTHORITY OF COLUMBUS GA,7150 MANOR ROARD,COLUMBUS,GA,31906,32.4610708,-84.9880449,7065613218,0.0,1
6146e6db-9cde-359a-8414-d50b98ae6f7f,RIVERDALE MEDICAL CENTER LLC,189 MEDICAL WAY,RIVERDALE,GA,302744905,33.577685959183675,-84.3957302244898,7709072333,0.0,34
20f6216a-fadd-32ba-a78b-ad08de4dad71,CHRISTIAN CITY REHABILITATION CENTER,7300 LESTER ROAD,UNION CITY,GA,302912328,33.5870558,-84.5424299,7709643301,0.0,71
a590d4f8-c5ba-3a83-b0cb-2a2857b068d1,HUGHSTON HOSPITAL  INC.,100 FRIST CT,COLUMBUS,GA,319093578,32.534974649999995,-84.95122471993574,7064942101,0.0,293
51e89ece-9921-375a-9963-bcc47569fa5a,SERENITY WELLNESS SPA LLC,106 SPORTSMAN CLUB RD NE,MILLEDGEVILLE,GA,310618787,33.0801429,-83.2320991,4784530041,0.0,28
55539835-aa40-3206-80af-e6b92f4647f4,LENORA CHURCH ROAD PROPERTY- SNF LLC,3000 LENORA CHURCH RD,SNELLVILLE,GA,300783622,33.837698,-84.008349,6789873819,0.0,1
7ca8e4b1-0ed5-3f29-9062-44a1586eeb98,TARA OPERATOR LLC,3223 FALLIGANT AVE,THUNDERBOLT,GA,314045339,32.024435249999996,-81.05325400543828,9126912512,0.0,1
1bdfa144-77be-39c0-a9e4-3c7f086c949b,OAK VIEW HOME  INC,119 OAKVIEW STREET,WAVERLY HALL,GA,318313139,32.687647697979216,-84.74012589669086,7065822117,0.0,116
c0debc14-5611-3cfe-8e57-dae66f837c44,OAKS - SCENIC VIEW SKILLED NURSING  THE,205 PEACH ORCHARD ROAD,BALDWIN,GA,305111803,34.49781611945986,-83.53462786941041,7067788377,0.0,147
fd139ba9-e968-3e06-aba0-ee21582e918f,HEALTH CARE FOR LIFE GA  LLC,5607 GLENRIDGE DR NE,ATLANTA,GA,303427200,33.9069723,-84.3633518099322,4044974119,0.0,54
ef049d81-736d-3839-bae0-04c8710b5f2f,FAMILY MEDICINE AND URGENT CARE  PC,4415 FRONT NINE DRIVE,DAWSONVILLE,GA,30534,34.4212053,-84.1190804,6786664430,0.0,6
18fcd927-2353-3744-be56-c89cbd5b3820,REHABILITATION CENTER OF SOUTH GEORGIA,2002 TIFT AVENUE NORTH,TIFTON,GA,317941824,31.472927102040817,-83.50315312244898,2293827342,0.0,4
26622b23-5148-3b0f-91a7-cd3a18d0486d,STEVENS PARK HEALTH AND REHABILITATION,820 STEVENS CREEK ROAD,AUGUSTA,GA,309079251,31.1558834,-81.4045685,7067370350,0.0,9
013d9d52-9c84-3d24-bc02-7e74b1c1ea05,J&T FAMILY VENTURES INC,1651 POWDER SPRINGS RD SW,MARIETTA,GA,30064,33.9222864,-84.5777666,7704225052,0.0,38
e8ffbff1-38c0-3ba3-919f-fe630f14d9f2,RIVERSIDE HEALTH CARE CENTER,5100 WEST ST NW,COVINGTON,GA,300142173,33.6064995483871,-83.867391,7707870211,0.0,3
09d9b6c0-a0d2-3d3d-993c-a111d494aa68,SOUTHLAND HEALTH AND REHABILITATION,151 WISDOM ROAD,PEACHTREE CITY,GA,302693937,33.40855060548976,-84.59578592125573,7706319000,0.0,30
d0f48bc2-8330-33c5-96af-30e80cf6fa75,ARROWHEAD HEALTH AND REHAB,239 ARROWHEAD BOULEVARD,JONESBORO,GA,302361101,33.5773257,-84.3830638,7704783013,0.0,36
5c125022-d9a0-327e-ac0a-0489bd545ad2,OMNI PRIMARY CARE  PC,750 HAMMOND DR,SANDY SPRINGS,GA,303285532,33.9187668,-84.3489771,4044002255,0.0,39
efb2414d-7cd1-320d-b349-afe31553d322,ATRIUM HEALTH NAVICENT BALDWIN,821 NORTH COBB STREET,MILLEDGEVILLE,GA,310612343,33.0896823,-83.24592310689115,4784543649,0.0,114
27d64c7c-39fd-314d-a4bc-90fc95085508,CONYERS GA OPCO LLC,1420 MILSTEAD RD NE,CONYERS,GA,300123823,33.6676103,-84.0176904,7704833902,0.0,1
3b0462ab-e787-3648-976b-627adff015fa,PIEDMONT CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,301218715,34.1652304,-84.7997613,4704901000,0.0,3
7b134643-1817-3625-bd6e-8fe82ea29fe3,SOUTH ATLANTA URGENT CARE CLINIC LLC,5185 OLD NATIONAL HWY,ATLANTA,GA,303493244,33.6139211,-84.4729643592205,4047639300,0.0,1
6323c3be-b157-3d5b-8956-f55ace66404e,TMC VILLA RICA HOSPITAL  INC,601 DALLAS HWY,VILLA RICA,GA,301801243,33.74539685,-84.9164803348259,7704563000,0.0,556
28a9a232-f23f-312b-9bce-f8deb208aa15,MEDICI URGENT CARE AND WELLNESS CENTER,1039 GRANT ST SE STE D12,ATLANTA,GA,303152014,33.7256986,-84.37702677574447,6787365248,0.0,3
18ad603b-7abb-34a0-ac8c-87c26e09ada0,OPTIMAL HEALTHCARE SOLUTIONS LLC,3201 ATLANTA INDUSTRIAL PKWY NW STE 211,ATLANTA,GA,303311047,33.791277199999996,-84.49549315209228,6789277143,0.0,129
76c0ee70-4619-3509-8650-86e756a99278,CRISP REGIONAL HOSPITAL,902 7TH ST NORTH,CORDELE,GA,310154525,31.97761035,-83.78126826966952,2292719686,0.0,131
5c0eb32c-b8b5-3c5b-9ca2-4421cea7fb00,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,JESUP,GA,315450210,31.6074365,-81.8853924,9125303302,0.0,822
f78c8043-365c-38a7-af5d-f4d26bc55f1e,ATRIUM HEALTH NAVICENT PEACH,1960 HIGHWAY 247 CONNECTOR,BYRON,GA,310085663,32.6537561,-83.7596294,4786542000,0.0,33
b25ff105-fac0-30d6-b76f-9db436e32a81,ES REHABILITATION LLC,1441 CLIFTON RD NE,ATLANTA,GA,303221004,33.7949415,-84.320485,4047125512,0.0,26
8244c4c9-876d-3a16-9c6a-0c54a9003e97,ANCHORED IN WELLNESS  LLC,311 E CHERRY ST,JESUP,GA,315464872,31.60268209686947,-81.87970804330011,9125308889,0.0,119
905201a5-f944-39aa-b736-222ec953cf70,KENNESTONE HOSPITAL  INC.,2540 WINDY HILL RD SE,WOODSTOCK,GA,301898272,34.1014112,-84.5192192,4706440012,0.0,197
398c580f-7cf5-3229-bf43-d70dbe688c1f,INTERNAL MEDICINE ASSOCIATES OF DALTON INC,1209 W WALNUT AVE,DALTON,GA,307203961,34.75861209199469,-84.98702360309602,7062265300,0.0,105
d7f06781-c305-3ab5-af61-9bbf2f477fc8,PRUITTHEALTH - FAIRBURN,7560 BUTNER ROAD,FAIRBURN,GA,302131914,33.6418916,-84.63563312803345,7703067878,0.0,26
7d365571-c841-3270-96d1-4d0b36fdc68b,PARK CENTRAL FAMILY PRACTICE  INC.,4367 NEW SNAPFINGER WOODS DR,DECATUR,GA,30035,33.7143231,-84.2114942,7709812008,0.0,60
6af89e85-e04c-315b-997e-5974b8200f4e,AGAPE HOSPICE CARE OF CHEROKEE COUNTY LLC,100 LONDONDERRY CT STE 120,WOODSTOCK,GA,301887353,34.1014112,-84.5192192,4044430678,0.0,2
11069bf7-7302-3a21-b8ad-bfa1fd4ee733,PREMIER FAMILY CLINIC,3646 CHAMBLEE TUCKER RD STE B,CHAMBLEE,GA,303414406,33.8790823,-84.2733668,7704936767,0.0,27
f16a571b-11f8-3b07-9b65-bac0c1bd0d53,ROSWELL NURSING & REHAB CENTER,1109 GREEN STREET,ROSWELL,GA,300753609,34.0286458,-84.3597603,7709981802,0.0,10
a0f41753-d478-32a5-9911-e8435b1b4727,HOSPICE OF NORTHEAST GA MC,2150 LIMESTONE PARKWAY STE 222,GAINESVILLE,GA,305012567,34.31786232720095,-83.80017719473277,7702198888,0.0,1
5c0a0b8c-5ea2-3081-a454-10668a1d24c7,CANDLER HOSPITAL INCORPORATED,5353 REYNOLDS ST,SAVANNAH,GA,314112872,32.0277204,-81.1002568,9128125290,0.0,30
75163e3e-f95c-33d9-9f12-3b81e2e64dd6,MLK KING JR ELEMENTARY SCHOOL CLINIC,1073 WOODLAND HIGHWAY,TALBOTTON,GA,318272037,32.6776372,-84.5393664,7066652585,0.0,36
e73636dd-2aee-3433-9920-6a7a77f4d4b4,NORTHSIDE URGENT CARE HOLDING LLC,1000 JOHNSON FY RD NE,ROSWELL,GA,300764982,34.02332,-84.360022,4048518000,0.0,1
3f45d083-db9d-3fb9-9c22-6448cf98c5d3,CENTERWELL SENIOR PRIMARY CARE GA PC,6085 OLD NATIONAL HWY STE G,SOUTH FULTON,GA,303494333,33.5902659,-84.6712292,4074477120,0.0,68
d0a3ac2e-7c20-34f3-8b33-8ef13dd249df,FOUR COUNTY HEALTH AND REHABILITATION,124 OVERBY DRIVE,RICHLAND,GA,318251300,32.081322520408165,-84.66997282653061,2298872021,0.0,2
df32e16b-ba2b-3856-8027-36d8c291cd7b,SPEECHFAMILY,4243 DUNWOODY CLUB DR STE 104,BROOKHAVEN,GA,303192209,33.8584368,-84.340203,4044282789,0.0,48
ea804dcc-57d9-3f6f-ac5d-35a71f0e56fd,SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,5454 YORKTOWN DRIVE,RIVERDALE,GA,302742636,33.5726113,-84.4132594,7709916044,0.0,281
8673e23a-24a3-3290-b797-f76d42f4811e,PROFESSIONAL RESOURCES MANAGEMENT OF RABUN  LLC,162 LEGACY PT,CLAYTON,GA,305255354,33.5204959,-84.3591713,7067823100,0.0,2
6b8bd5a4-b114-3f5f-918d-5210e722cb92,HORIZON URGENT CARE LLC,6000 HILLANDALE DR,LITHONIA,GA,300584840,33.7123305,-84.1051939,7703296318,0.0,137
b43ae200-2f9e-3341-a27f-f297b9b080d1,JENCARE NEIGHBORHOOD MEDICAL CENTER EAST POINT,2084 HEADLAND DR,EAST POINT,GA,30344,33.68904464771125,-84.45667212431421,3056286117,0.0,63
a5a33e5a-aa50-3bff-8a48-1ccb52fb2e97,SAMANTHA MEEKS FAMILY PRACTICE LLC,17 PROFESSIONAL DR STE 100,BRUNSWICK,GA,315203784,31.1827584,-81.4717198,9125745838,0.0,66
68c01862-6d0d-3ccb-b456-42459b94d2ca,1ST CHOICE HEALTHCARE CENTER  LLC,1423 CHURCH ST,DECATUR,GA,300333241,33.789265239345305,-84.28772430659222,4043770011,0.0,27
a06df648-901b-369b-9aac-69068e46d1c1,SINCLAIR FAMILY HEALTH  LLC,540 W THOMAS ST STE B,MILLEDGEVILLE,GA,310612745,33.083923788446114,-83.235595326144,4784141215,0.0,77
edf4c3f0-ac7c-3406-a065-87217734118c,LIVI FAMILY MEDICINE LLC,115 GRAYSON INDUSTRIAL PKWY STE 12,GRAYSON,GA,300174139,33.893810429530205,-83.94831785234899,7063056911,0.0,51
898213e2-d65a-3d41-8975-05cdb9b03d9f,CURTIS V. COOPER PRIMARY HEALTH CARE  INC,3219 COLLEGE ST,SAVANNAH,GA,314045254,32.0229237,-81.0561068,9125271000,0.0,262
7804d107-10d2-33e1-b368-aa505c6e3c2e,CANDLER HOSPITAL INCORPORATED,5353 REYNOLDS ST,SAVANNAH,GA,314056015,32.0277204,-81.1002568,9128195290,0.0,1
76bbbfd0-cbd6-338f-bd85-92cd9d548d74,SUNCREST HOME HEALTH OF GEORGIA  INC.,2400 LAKE PARK DR SE STE 140,SMYRNA,GA,300808982,33.896717,-84.482058,7704291455,0.0,22
d6702a0d-65cf-3c39-a75c-5c5029e3a5a4,ROPHE ADULT & PEDIATRIC MEDICINE,4910 JONESBORO ROAD,UNION CITY,GA,302912085,33.57189556437598,-84.54874036347798,7709647736,0.0,34
4feb4264-6bf3-3d9f-aadb-225d99a8b773,FAMILY PRACTICE & URGENT CARE,3812 SALEM RD,COVINGTON,GA,300164528,33.5967815,-83.8601827,6786255431,0.0,1
cb330b30-dfb2-325f-9230-457477150e3d,DACULA PRIMARY CARE LLC,465 DACULA RD,DACULA,GA,300192172,33.9982261,-83.9038399,7708221922,0.0,134
edf33026-1088-3be2-b35b-15b573b53cfa,LENBROOK SQUARE FOUNDATION  INC.,3747 PEACHTREE RD NE,ATLANTA,GA,303191360,33.8404475,-84.3770132,4042333000,0.0,1
e8e39217-41fb-3bdc-88f8-9fc16771ffb6,PREMIER FAMILY MEDICINE & URGENT CARE CLINIC INC,1315 DELAUNEY AVE,COLUMBUS,GA,31901,32.47111702556119,-84.97306066756354,7065073747,0.0,6
faf6d92b-69c2-32a3-81d1-d509593c549e,AMEDISYS HOSPICE OF DALTON,1510 NORTH THORNTON AVENUE  SUITE 200,DALTON,GA,307208517,34.7749619,-84.9718228,7062592518,0.0,1
2bd032ad-78ac-39ec-b594-75fb9bf4216d,PIEDMONT EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,300787022,33.87739355,-84.02149045111923,7709790200,0.0,3
9eb10388-3e12-3145-bc5b-9588fe12b225,ADVENTHEALTH MURRAY,707 OLD DALTON ELLIJAY ROAD  PO BOX 1406,FORT OGLETHORPE,GA,307424253,34.9513885,-85.2414925,7065172031,0.0,24
bf4b3ad0-288e-3741-9222-4af7de128a43,NORTH FULTON PRIMARY CARE WYLIE BRIDGE LLC,14205 HIGHWAY 92,WOODSTOCK,GA,301887138,34.080731,-84.452032,6782937854,0.0,35
4bf73b3c-1092-3b91-a168-3634903a35f2,RURAL URGENT CARE LLC,1925 W MAIN ST,JASPER,GA,301438721,33.3254635,-83.6868559,2566774552,0.0,10
010c9648-9fd9-38bc-970f-c9b08f9e1a65,A.G. RHODES HOME WESLEY WOODS,1819 CLIFTON ROAD  N.E.,ATLANTA,GA,303294021,33.7689292,-84.33302,4043150900,0.0,4
3cb4abf5-fd21-30ca-8b67-0a7333471d1d,DAHLONEGA PEDIATRICS AND ADOLESCENT MEDICINE PC,1055 NORTH GROVE ST.,DAHLONEGA,GA,305333876,34.54494165874004,-83.99288371158082,7068646700,0.0,25
19e88089-3c69-34d5-9651-9824a57f5683,GRADY MEMORIAL HOSPITAL CORPORATION,80 JESSE HILL JR DR SE,ATLANTA,GA,303033050,33.7517323,-84.3820052053816,4046161746,0.0,37
d7245ad9-e566-3d85-8b1f-f0d479a74cd8,REGENCY PARK HEALTH AND REHABILITATION,1212 BROADRICK DRIVE,DALTON,GA,307202503,34.78365,-84.98538,7062708008,0.0,4
d9e38dc6-c037-3ba6-bdab-a9dbe262f85f,INTERNAL MEDICINE ASSOCIATION OF ROCKDALE PC,1301 WELLBROOK CIRCLE,CONYERS,GA,30094,33.67857,-84.002762,7709223023,0.0,67
